#1
double table_01_ot1_manager_to_attitude_chi_sf(16300,2)
0	0
0	0
0	0
0.011958	0
0.035958	0
0.047999	0
0.059987	0
0.059987	0
0.071987	0
0.08396	0
0.095978	0
0.095978	0
0.095978	0
0.095978	0
0.095978	0
0.13198	0
0.155958	0
0.167958	0
0.18002	0
0.18002	0
0.18002	0
0.191962	0
0.215958	0
0.227978	0
0.239986	0
0.239986	0
0.251958	0
0.263989	0
0.275958	0
0.287958	0
0.300013	0
0.300013	0
0.312067	0
0.323971	0
0.335978	0
0.347958	0
0.360001	0
0.360001	0
0.37196	0
0.38396	0
0.395979	0
0.407958	0
0.419984	0
0.419984	0
0.431958	0
0.444013	0
0.444016	0
0.467981	0
0.479989	0
0.491981	0
0.503962	0
0.503962	0
0.515961	0
0.527982	0
0.539987	0
0.539987	0
0.551961	0
0.56397	0
0.576001	0
0.587965	0
0.600005	0
0.600005	0
0.611961	0
0.623986	0
0.635961	0
0.635961	0
0.660005	0
0.660005	0
0.660005	0
0.67197	0
0.695962	0
0.708001	0
0.719988	0
0.719988	0
0.731982	0
0.743966	0
0.755981	0
0.767961	0
0.779986	0
0.779986	0
0.791983	0
0.803963	0
0.815962	0
0.827961	0
0.840023	0
0.840023	0
0.851993	0
0.863987	0
0.875962	0
0.887979	0
0.899994	0
0.899994	0
0.911961	0
0.923985	0
0.935962	0
0.935962	0
0.959986	0
0.972079	0
0.972079	0
0.983968	0
0.995981	0
1.007962	0
1.020004	0
1.020004	0
1.031962	0
1.043963	0
1.055997	0
1.067969	0
1.079986	0
1.091961	0
1.091961	0
1.091961	0
1.115965	0
1.127982	0
1.139986	0
1.139986	0
1.151982	0
1.163964	0
1.175961	0
1.175961	0
1.199987	0
1.199987	0
1.211971	0
1.223963	0
1.236015	0
1.247966	0
1.260005	0
1.271962	0
1.283984	0
1.283984	0
1.295962	0
1.307961	0
1.320005	0
1.320005	0
1.331962	0
1.343966	0
1.355961	0
1.368001	0
1.37999	0
1.37999	0
1.391982	0
1.403964	0
1.415981	0
1.427961	0
1.439986	0
1.439986	0
1.43999	0
1.451962	0
1.475966	0
1.475966	0
1.500054	0
1.51197	0
1.51197	0
1.523986	0
1.535965	0
1.547987	0
1.55999	0
1.571965	0
1.571965	0
1.583975	0
1.595966	0
1.607965	0
1.61999	0
1.61999	0
1.632093	0
1.643971	0
1.655986	0
1.667966	0
1.68001	0
1.68001	0
1.691966	0
1.703967	0
1.715966	0
1.727965	0
1.73999	0
1.73999	0
1.751966	0
1.764028	0
1.764028	0
1.764028	0
1.764028	0
1.764028	0
1.811986	0
1.823975	0
1.835966	0
1.847973	0
1.859988	0
1.871966	0
1.883967	0
1.883967	0
